record_id,timestamp,zone_id,zone_name,zone_lat,zone_lon,demand_class,is_peak_hour,hour_of_day,zone_capacity_mw,current_load_mw,load_pct,status,charger_type,charger_power_kw,masked_vehicle_id,soc_initial_pct,soc_target_pct,recommended_soc_cap_pct,session_duration_min,peak_rate_inr_kwh,offpeak_rate_inr_kwh,tier_triggered,optimization_action,infra_expansion_flag,suggested_nodal_lat,suggested_nodal_lon,ev_load_contribution_kw,feeder_id,anomaly_flag
REC-00100,2026-04-21 11:04:00,Z010,Sarjapur,12.8711,77.7055,medium,0,11,38.7,29.906,77.28,YELLOW,DC_50kW,50,EV-XXXX-5431,35,92,80,2260.5,12.77,7.92,2,Time_Shift_Incentive,0,,,47.96,FDR-Z010-01,0
REC-00101,2026-04-19 14:03:00,Z011,Yelahanka,13.1007,77.5963,low,0,14,16.52,8.844,53.54,GREEN,AC_7kW,7,EV-XXXX-8311,41,98,60,19964.8,10.81,6.7,1,SoC_Cap_60,0,,,6.21,FDR-Z011-02,0
REC-00102,2026-04-04 10:06:00,Z012,Hebbal,13.0358,77.597,low,1,10,22.88,16.724,73.1,YELLOW,AC_22kW,22,EV-XXXX-2798,50,89,80,3632.8,13.36,8.28,2,Time_Shift_Incentive,0,,,16.49,FDR-Z012-01,0
REC-00103,2026-04-27 12:54:00,Z013,Rajajinagar,12.9974,77.556,low,0,12,23.9,14.654,61.31,GREEN,AC_7kW,7,EV-XXXX-4225,22,93,60,19122.4,11.39,7.06,1,SoC_Cap_60,0,,,5.05,FDR-Z013-03,0
REC-00104,2026-04-07 09:24:00,Z014,Malleswaram,13.0035,77.568,low,1,9,21.78,15.733,72.24,YELLOW,DC_50kW,50,EV-XXXX-9853,48,70,80,753.8,10.58,6.56,2,Time_Shift_Incentive,0,,,42.84,FDR-Z014-03,0
REC-00105,2026-04-10 08:13:00,Z015,Jayanagar,12.925,77.5938,medium,1,8,30.88,28.771,93.17,ORANGE,DC_50kW,50,EV-XXXX-3349,53,78,80,1156.2,10.86,6.73,3,Spatial_Redirect,0,,,44.49,FDR-Z015-02,0
REC-00106,2026-04-13 13:35:00,Z001,HSR Layout,12.9116,77.6389,high,0,13,46.28,35.748,77.24,YELLOW,AC_22kW,22,EV-XXXX-4713,18,82,80,6091.7,12.84,7.96,2,Time_Shift_Incentive,0,,,13.82,FDR-Z001-01,0
REC-00107,2026-04-08 17:02:00,Z002,Koramangala,12.9352,77.6245,high,1,17,52.99,52.99,100.0,RED,DC_50kW,50,EV-XXXX-5211,31,72,72,1935.7,10.71,6.64,4,Infra_Trigger,1,12.9377,77.6428,33.51,FDR-Z002-03,0
REC-00108,2026-04-23 15:41:00,Z003,Whitefield,12.9698,77.75,high,0,15,46.45,39.193,84.38,YELLOW,DC_50kW,50,EV-XXXX-5443,30,99,80,2395.2,13.91,8.62,2,Time_Shift_Incentive,0,,,30.4,FDR-Z003-01,0
REC-00109,2026-04-21 19:05:00,Z004,Electronic City,12.8399,77.677,high,1,19,48.86,48.86,100.0,RED,AC_7kW,7,EV-XXXX-7257,28,73,73,11712.5,11.7,7.25,4,Infra_Trigger,1,12.8351,77.6709,4.87,FDR-Z004-01,0
REC-00110,2026-04-20 22:25:00,Z005,Indiranagar,12.9784,77.6408,high,0,22,54.01,48.803,90.36,ORANGE,DC_50kW,50,EV-XXXX-9785,26,84,80,2250.9,12.7,7.87,3,Spatial_Redirect,0,,,43.49,FDR-Z005-02,0
REC-00111,2026-04-06 02:15:00,Z006,Marathahalli,12.9591,77.6974,medium,0,2,42.28,27.302,64.58,GREEN,AC_7kW,7,EV-XXXX-6656,28,89,60,18840.6,12.51,7.76,1,SoC_Cap_60,0,,,5.54,FDR-Z006-01,0
REC-00112,2026-04-14 00:45:00,Z007,BTM Layout,12.9166,77.6101,medium,0,0,42.44,33.938,79.97,YELLOW,DC_50kW,50,EV-XXXX-1963,48,77,80,1184.7,10.97,6.8,2,Time_Shift_Incentive,0,,,49.26,FDR-Z007-01,0
REC-00113,2026-04-20 17:28:00,Z008,JP Nagar,12.9077,77.586,medium,1,17,39.61,39.292,99.2,RED,AC_7kW,7,EV-XXXX-7488,19,88,88,16576.2,10.7,6.63,4,Infra_Trigger,1,12.9275,77.5683,6.15,FDR-Z008-01,0
REC-00114,2026-04-09 02:20:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,2,34.55,22.961,66.46,GREEN,AC_22kW,22,EV-XXXX-2382,53,77,60,2689.7,11.27,6.99,1,SoC_Cap_60,0,,,14.73,FDR-Z009-02,0
REC-00115,2026-04-05 19:34:00,Z010,Sarjapur,12.8711,77.7055,medium,1,19,36.21,36.21,100.0,RED,AC_7kW,7,EV-XXXX-3293,16,99,99,24265.6,13.27,8.23,4,Infra_Trigger,1,12.8744,77.7127,4.73,FDR-Z010-01,0
REC-00116,2026-04-21 17:44:00,Z011,Yelahanka,13.1007,77.5963,low,1,17,29.39,20.521,69.82,GREEN,AC_22kW,22,EV-XXXX-8961,35,89,60,4357.3,10.95,6.79,1,SoC_Cap_60,0,,,20.81,FDR-Z011-02,0
REC-00117,2026-04-09 19:28:00,Z012,Hebbal,13.0358,77.597,low,1,19,28.38,24.881,87.67,ORANGE,AC_22kW,22,EV-XXXX-7172,15,71,80,5069.0,11.48,7.12,3,Spatial_Redirect,0,,,21.39,FDR-Z012-01,0
REC-00118,2026-04-23 01:07:00,Z013,Rajajinagar,12.9974,77.556,low,0,1,24.21,13.467,55.63,GREEN,AC_7kW,7,EV-XXXX-5940,46,81,60,10427.0,10.63,6.59,1,SoC_Cap_60,0,,,6.29,FDR-Z013-01,0
REC-00119,2026-04-24 02:23:00,Z014,Malleswaram,13.0035,77.568,low,0,2,20.81,13.563,65.18,GREEN,DC_150kW,150,EV-XXXX-9754,33,76,60,695.9,11.11,6.89,1,SoC_Cap_60,0,,,95.9,FDR-Z014-02,0
REC-00120,2026-04-08 09:37:00,Z015,Jayanagar,12.925,77.5938,medium,1,9,37.72,35.79,94.88,ORANGE,DC_150kW,150,EV-XXXX-2827,29,87,80,561.9,12.65,7.84,3,Spatial_Redirect,0,,,136.48,FDR-Z015-01,0
REC-00121,2026-04-23 17:09:00,Z001,HSR Layout,12.9116,77.6389,high,1,17,56.98,56.98,100.0,RED,DC_50kW,50,EV-XXXX-1521,46,97,97,1670.1,11.68,7.24,4,Infra_Trigger,1,12.9287,77.6279,37.44,FDR-Z001-03,0
REC-00122,2026-04-26 17:21:00,Z002,Koramangala,12.9352,77.6245,high,1,17,49.11,48.935,99.64,RED,DC_150kW,150,EV-XXXX-5875,46,99,99,892.3,13.72,8.51,4,Infra_Trigger,1,12.9253,77.6347,117.63,FDR-Z002-02,0
REC-00123,2026-04-07 22:43:00,Z003,Whitefield,12.9698,77.75,high,0,22,45.81,37.555,81.98,YELLOW,DC_50kW,50,EV-XXXX-7579,16,98,80,3777.7,13.36,8.28,2,Time_Shift_Incentive,0,,,34.27,FDR-Z003-03,0
REC-00124,2026-04-12 12:21:00,Z004,Electronic City,12.8399,77.677,high,0,12,53.13,43.847,82.53,YELLOW,DC_50kW,50,EV-XXXX-8295,53,81,80,1255.4,12.02,7.45,2,Time_Shift_Incentive,0,,,33.22,FDR-Z004-02,1
REC-00125,2026-04-01 11:04:00,Z005,Indiranagar,12.9784,77.6408,high,0,11,58.22,50.605,86.92,ORANGE,AC_22kW,22,EV-XXXX-3159,35,83,80,4835.2,13.24,8.21,3,Spatial_Redirect,0,,,18.08,FDR-Z005-02,0
REC-00126,2026-04-26 21:11:00,Z006,Marathahalli,12.9591,77.6974,medium,1,21,33.04,29.819,90.25,ORANGE,AC_7kW,7,EV-XXXX-1697,20,93,80,21614.1,11.79,7.31,3,Spatial_Redirect,0,,,5.46,FDR-Z006-02,0
REC-00127,2026-04-03 04:37:00,Z007,BTM Layout,12.9166,77.6101,medium,0,4,40.43,28.619,70.79,YELLOW,DC_50kW,50,EV-XXXX-3563,34,86,80,2268.4,12.29,7.62,2,Time_Shift_Incentive,0,,,44.47,FDR-Z007-01,0
REC-00128,2026-04-23 19:03:00,Z008,JP Nagar,12.9077,77.586,medium,1,19,37.3,33.159,88.9,ORANGE,AC_22kW,22,EV-XXXX-1541,33,91,80,6106.4,13.94,8.64,3,Spatial_Redirect,0,,,15.05,FDR-Z008-03,0
REC-00129,2026-04-04 22:48:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,22,31.33,24.049,76.76,YELLOW,DC_150kW,150,EV-XXXX-1659,47,86,80,583.3,13.25,8.21,2,Time_Shift_Incentive,0,,,97.1,FDR-Z009-02,0
REC-00130,2026-04-28 10:38:00,Z010,Sarjapur,12.8711,77.7055,medium,1,10,38.82,35.049,90.29,ORANGE,AC_7kW,7,EV-XXXX-3757,44,99,80,17120.4,12.31,7.63,3,Spatial_Redirect,0,,,5.04,FDR-Z010-01,0
REC-00131,2026-04-03 13:25:00,Z011,Yelahanka,13.1007,77.5963,low,0,13,17.79,10.379,58.34,GREEN,AC_22kW,22,EV-XXXX-8462,20,95,60,5255.3,12.24,7.59,1,SoC_Cap_60,0,,,17.04,FDR-Z011-01,1
REC-00132,2026-04-09 21:45:00,Z012,Hebbal,13.0358,77.597,low,1,21,26.27,22.569,85.91,ORANGE,AC_7kW,7,EV-XXXX-1162,44,91,80,11882.6,11.46,7.11,3,Spatial_Redirect,0,,,6.4,FDR-Z012-02,0
REC-00133,2026-04-22 09:24:00,Z013,Rajajinagar,12.9974,77.556,low,1,9,22.31,13.889,62.26,GREEN,DC_150kW,150,EV-XXXX-1671,35,73,60,465.4,12.82,7.95,1,SoC_Cap_60,0,,,147.8,FDR-Z013-03,0
REC-00134,2026-04-21 09:25:00,Z014,Malleswaram,13.0035,77.568,low,1,9,25.96,20.657,79.57,YELLOW,DC_50kW,50,EV-XXXX-2938,40,74,80,1463.6,11.58,7.18,2,Time_Shift_Incentive,0,,,48.94,FDR-Z014-01,0
REC-00135,2026-04-01 17:52:00,Z015,Jayanagar,12.925,77.5938,medium,1,17,33.76,32.508,96.29,RED,AC_7kW,7,EV-XXXX-7566,48,97,97,16455.2,12.98,8.05,4,Infra_Trigger,1,12.9267,77.5771,5.48,FDR-Z015-01,0
REC-00136,2026-04-05 01:21:00,Z001,HSR Layout,12.9116,77.6389,high,0,1,57.75,48.784,84.47,YELLOW,AC_22kW,22,EV-XXXX-5666,38,84,80,4361.1,12.11,7.51,2,Time_Shift_Incentive,0,,,13.66,FDR-Z001-03,0
REC-00137,2026-04-07 20:19:00,Z002,Koramangala,12.9352,77.6245,high,1,20,53.17,50.134,94.29,ORANGE,DC_50kW,50,EV-XXXX-7823,42,83,80,1427.5,13.95,8.65,3,Spatial_Redirect,0,,,45.44,FDR-Z002-03,0
REC-00138,2026-04-24 02:07:00,Z003,Whitefield,12.9698,77.75,high,0,2,49.24,39.927,81.09,YELLOW,AC_22kW,22,EV-XXXX-3551,33,74,80,4948.4,11.15,6.91,2,Time_Shift_Incentive,0,,,14.03,FDR-Z003-01,0
REC-00139,2026-04-21 07:54:00,Z004,Electronic City,12.8399,77.677,high,0,7,54.64,44.675,81.76,YELLOW,AC_22kW,22,EV-XXXX-1258,16,76,80,6035.4,13.64,8.46,2,Time_Shift_Incentive,0,,,14.69,FDR-Z004-02,0
REC-00140,2026-04-01 22:07:00,Z005,Indiranagar,12.9784,77.6408,high,0,22,58.41,49.091,84.05,YELLOW,AC_7kW,7,EV-XXXX-8183,46,78,80,11211.6,13.96,8.66,2,Time_Shift_Incentive,0,,,5.56,FDR-Z005-01,0
REC-00141,2026-04-13 01:03:00,Z006,Marathahalli,12.9591,77.6974,medium,0,1,44.7,32.917,73.64,YELLOW,AC_7kW,7,EV-XXXX-8833,18,94,80,26892.4,10.78,6.68,2,Time_Shift_Incentive,0,,,6.25,FDR-Z006-01,0
REC-00142,2026-04-09 19:37:00,Z007,BTM Layout,12.9166,77.6101,medium,1,19,40.65,40.534,99.71,RED,AC_22kW,22,EV-XXXX-1587,35,93,93,5438.0,11.67,7.24,4,Infra_Trigger,1,12.9036,77.6186,20.47,FDR-Z007-02,0
REC-00143,2026-04-03 19:33:00,Z008,JP Nagar,12.9077,77.586,medium,1,19,36.76,36.467,99.2,RED,AC_22kW,22,EV-XXXX-8950,19,81,81,5731.7,11.39,7.06,4,Infra_Trigger,1,12.8889,77.5956,14.14,FDR-Z008-03,0
REC-00144,2026-04-28 14:38:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,14,39.83,25.331,63.6,GREEN,AC_22kW,22,EV-XXXX-8358,39,84,60,3732.3,10.74,6.66,1,SoC_Cap_60,0,,,19.92,FDR-Z009-01,0
REC-00145,2026-04-14 03:11:00,Z010,Sarjapur,12.8711,77.7055,medium,0,3,42.11,32.385,76.91,YELLOW,DC_50kW,50,EV-XXXX-2377,41,92,80,1686.1,12.06,7.48,2,Time_Shift_Incentive,0,,,39.21,FDR-Z010-01,0
REC-00146,2026-04-03 18:29:00,Z011,Yelahanka,13.1007,77.5963,low,1,18,15.27,10.308,67.51,GREEN,DC_150kW,150,EV-XXXX-8789,36,85,60,761.7,13.69,8.49,1,SoC_Cap_60,0,,,135.24,FDR-Z011-01,0
REC-00147,2026-04-13 06:13:00,Z012,Hebbal,13.0358,77.597,low,0,6,27.44,17.115,62.37,GREEN,AC_7kW,7,EV-XXXX-1285,52,90,60,11515.5,10.66,6.61,1,SoC_Cap_60,0,,,5.79,FDR-Z012-01,0
REC-00148,2026-04-21 02:40:00,Z013,Rajajinagar,12.9974,77.556,low,0,2,15.72,10.242,65.15,GREEN,DC_50kW,50,EV-XXXX-6374,36,78,60,2256.4,10.78,6.68,1,SoC_Cap_60,0,,,34.79,FDR-Z013-01,0
REC-00149,2026-04-12 02:10:00,Z014,Malleswaram,13.0035,77.568,low,0,2,22.82,13.834,60.62,GREEN,AC_22kW,22,EV-XXXX-4516,47,90,60,3045.7,10.61,6.58,1,SoC_Cap_60,0,,,20.84,FDR-Z014-02,0
REC-00150,2026-04-01 07:44:00,Z015,Jayanagar,12.925,77.5938,medium,0,7,31.23,20.775,66.52,GREEN,AC_22kW,22,EV-XXXX-8986,43,91,60,4810.8,12.06,7.48,1,SoC_Cap_60,0,,,20.14,FDR-Z015-03,0
REC-00151,2026-04-07 03:21:00,Z001,HSR Layout,12.9116,77.6389,high,0,3,56.8,45.965,80.92,YELLOW,DC_150kW,150,EV-XXXX-3261,22,92,80,911.3,11.39,7.06,2,Time_Shift_Incentive,0,,,111.71,FDR-Z001-02,0
REC-00152,2026-04-08 18:59:00,Z002,Koramangala,12.9352,77.6245,high,1,18,52.04,52.04,100.0,RED,AC_22kW,22,EV-XXXX-5796,34,93,93,5858.4,10.52,6.52,4,Infra_Trigger,1,12.9155,77.6133,13.52,FDR-Z002-01,0
REC-00153,2026-04-21 20:48:00,Z003,Whitefield,12.9698,77.75,high,1,20,48.28,48.28,100.0,RED,AC_7kW,7,EV-XXXX-1182,31,93,93,18686.9,13.56,8.41,4,Infra_Trigger,1,12.9695,77.7581,6.98,FDR-Z003-01,0
REC-00154,2026-04-13 00:39:00,Z004,Electronic City,12.8399,77.677,high,0,0,51.33,43.783,85.3,ORANGE,AC_22kW,22,EV-XXXX-5615,40,76,80,4323.4,13.52,8.38,3,Spatial_Redirect,0,,,13.22,FDR-Z004-02,0
REC-00155,2026-04-23 16:46:00,Z005,Indiranagar,12.9784,77.6408,high,0,16,58.07,50.291,86.6,ORANGE,AC_7kW,7,EV-XXXX-4808,42,77,80,11932.4,11.91,7.38,3,Spatial_Redirect,0,,,5.1,FDR-Z005-01,0
REC-00156,2026-04-29 08:09:00,Z006,Marathahalli,12.9591,77.6974,medium,1,8,38.9,38.9,100.0,RED,AC_22kW,22,EV-XXXX-2628,42,72,72,3207.6,10.73,6.65,4,Infra_Trigger,1,12.9605,77.6831,13.3,FDR-Z006-02,0
REC-00157,2026-04-11 00:54:00,Z007,BTM Layout,12.9166,77.6101,medium,0,0,30.66,21.549,70.28,YELLOW,DC_50kW,50,EV-XXXX-2130,52,97,80,1735.3,12.0,7.44,2,Time_Shift_Incentive,0,,,43.46,FDR-Z007-03,0
REC-00158,2026-04-06 11:33:00,Z008,JP Nagar,12.9077,77.586,medium,0,11,36.75,24.762,67.38,GREEN,DC_50kW,50,EV-XXXX-2141,46,95,60,1868.1,12.97,8.04,1,SoC_Cap_60,0,,,43.77,FDR-Z008-03,0
REC-00159,2026-04-28 04:06:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,4,43.35,27.388,63.18,GREEN,AC_22kW,22,EV-XXXX-2829,42,72,60,2548.9,13.46,8.35,1,SoC_Cap_60,0,,,17.87,FDR-Z009-02,0
REC-00160,2026-04-04 16:44:00,Z010,Sarjapur,12.8711,77.7055,medium,0,16,33.43,22.342,66.83,GREEN,AC_7kW,7,EV-XXXX-3309,41,79,60,10521.9,13.15,8.15,1,SoC_Cap_60,0,,,5.48,FDR-Z010-02,0
REC-00161,2026-04-26 04:41:00,Z011,Yelahanka,13.1007,77.5963,low,0,4,21.66,13.148,60.7,GREEN,AC_7kW,7,EV-XXXX-4236,31,82,60,19402.8,12.17,7.55,1,SoC_Cap_60,0,,,5.69,FDR-Z011-01,0
REC-00162,2026-04-27 22:50:00,Z012,Hebbal,13.0358,77.597,low,0,22,25.64,14.36,56.0,GREEN,DC_50kW,50,EV-XXXX-5931,35,81,60,2287.7,11.72,7.27,1,SoC_Cap_60,0,,,41.61,FDR-Z012-01,0
REC-00163,2026-04-15 01:10:00,Z013,Rajajinagar,12.9974,77.556,low,0,1,26.02,13.977,53.72,GREEN,DC_50kW,50,EV-XXXX-3567,33,74,60,1935.9,10.64,6.6,1,SoC_Cap_60,0,,,39.51,FDR-Z013-02,0
REC-00164,2026-04-27 20:33:00,Z014,Malleswaram,13.0035,77.568,low,1,20,28.05,21.138,75.36,YELLOW,AC_7kW,7,EV-XXXX-1557,31,93,80,15831.9,10.62,6.58,2,Time_Shift_Incentive,0,,,6.91,FDR-Z014-03,0
REC-00165,2026-04-16 11:43:00,Z015,Jayanagar,12.925,77.5938,medium,0,11,37.38,27.219,72.82,YELLOW,AC_22kW,22,EV-XXXX-3808,37,84,80,4706.9,11.77,7.3,2,Time_Shift_Incentive,0,,,19.59,FDR-Z015-01,0
REC-00166,2026-04-18 18:46:00,Z001,HSR Layout,12.9116,77.6389,high,1,18,56.47,54.638,96.76,RED,DC_50kW,50,EV-XXXX-4935,31,86,86,2757.9,11.34,7.03,4,Infra_Trigger,1,12.9041,77.6291,30.62,FDR-Z001-03,0
REC-00167,2026-04-23 15:49:00,Z002,Koramangala,12.9352,77.6245,high,0,15,52.15,40.476,77.61,YELLOW,AC_7kW,7,EV-XXXX-4735,30,81,80,17876.2,13.07,8.1,2,Time_Shift_Incentive,0,,,5.68,FDR-Z002-02,1
REC-00168,2026-04-19 17:07:00,Z003,Whitefield,12.9698,77.75,high,1,17,59.92,58.8,98.13,RED,AC_22kW,22,EV-XXXX-9068,29,74,74,2960.1,13.38,8.3,4,Infra_Trigger,1,12.9822,77.7654,19.36,FDR-Z003-03,0
REC-00169,2026-04-09 01:45:00,Z004,Electronic City,12.8399,77.677,high,0,1,49.21,40.508,82.32,YELLOW,AC_22kW,22,EV-XXXX-3092,27,82,80,5797.9,13.84,8.58,2,Time_Shift_Incentive,0,,,17.8,FDR-Z004-02,0
REC-00170,2026-04-23 01:41:00,Z005,Indiranagar,12.9784,77.6408,high,0,1,48.63,41.929,86.22,ORANGE,AC_7kW,7,EV-XXXX-2238,48,76,80,7782.6,13.75,8.53,3,Spatial_Redirect,0,,,5.33,FDR-Z005-03,1
REC-00171,2026-04-07 20:38:00,Z006,Marathahalli,12.9591,77.6974,medium,1,20,39.61,37.343,94.28,ORANGE,AC_22kW,22,EV-XXXX-7687,36,86,80,5333.9,12.07,7.48,3,Spatial_Redirect,0,,,18.36,FDR-Z006-02,0
REC-00172,2026-04-18 13:49:00,Z007,BTM Layout,12.9166,77.6101,medium,0,13,42.34,30.944,73.09,YELLOW,AC_7kW,7,EV-XXXX-7046,37,77,80,10182.7,11.49,7.12,2,Time_Shift_Incentive,0,,,4.57,FDR-Z007-02,0
REC-00173,2026-04-09 11:48:00,Z008,JP Nagar,12.9077,77.586,medium,0,11,30.0,19.996,66.65,GREEN,DC_50kW,50,EV-XXXX-7056,37,93,60,2797.3,11.69,7.25,1,SoC_Cap_60,0,,,48.81,FDR-Z008-01,0
REC-00174,2026-04-25 00:42:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,0,42.64,34.204,80.21,YELLOW,AC_22kW,22,EV-XXXX-9662,20,85,80,7740.2,12.23,7.58,2,Time_Shift_Incentive,0,,,16.61,FDR-Z009-03,0
REC-00175,2026-04-23 09:46:00,Z010,Sarjapur,12.8711,77.7055,medium,1,9,40.7,40.7,100.0,RED,DC_150kW,150,EV-XXXX-8122,39,99,99,711.6,12.72,7.89,4,Infra_Trigger,1,12.8911,77.6897,119.91,FDR-Z010-03,0
REC-00176,2026-04-09 02:46:00,Z011,Yelahanka,13.1007,77.5963,low,0,2,26.56,16.137,60.76,GREEN,AC_7kW,7,EV-XXXX-5424,51,82,60,8697.3,13.54,8.39,1,SoC_Cap_60,0,,,6.25,FDR-Z011-02,0
REC-00177,2026-04-13 22:44:00,Z012,Hebbal,13.0358,77.597,low,0,22,28.96,17.209,59.42,GREEN,DC_150kW,150,EV-XXXX-2461,35,97,60,966.6,12.53,7.77,1,SoC_Cap_60,0,,,95.12,FDR-Z012-03,0
REC-00178,2026-04-25 16:53:00,Z013,Rajajinagar,12.9974,77.556,low,0,16,16.5,8.961,54.31,GREEN,DC_150kW,150,EV-XXXX-5493,16,91,60,1166.9,11.95,7.41,1,SoC_Cap_60,0,,,119.57,FDR-Z013-03,0
REC-00179,2026-04-12 21:51:00,Z014,Malleswaram,13.0035,77.568,low,1,21,29.45,23.376,79.38,YELLOW,AC_22kW,22,EV-XXXX-3745,42,85,80,4718.0,13.5,8.37,2,Time_Shift_Incentive,0,,,18.26,FDR-Z014-02,0
REC-00180,2026-04-30 08:33:00,Z015,Jayanagar,12.925,77.5938,medium,1,8,36.53,35.234,96.45,RED,AC_7kW,7,EV-XXXX-7516,26,85,85,18170.3,12.76,7.91,4,Infra_Trigger,1,12.944,77.6077,4.27,FDR-Z015-03,0
REC-00181,2026-04-23 23:07:00,Z001,HSR Layout,12.9116,77.6389,high,0,23,48.11,43.563,90.55,ORANGE,AC_22kW,22,EV-XXXX-9707,27,84,80,3925.9,13.85,8.59,3,Spatial_Redirect,0,,,21.5,FDR-Z001-01,0
REC-00182,2026-04-20 17:10:00,Z002,Koramangala,12.9352,77.6245,high,1,17,59.44,58.557,98.51,RED,AC_7kW,7,EV-XXXX-8468,40,94,94,18703.0,11.47,7.11,4,Infra_Trigger,1,12.9545,77.6256,6.74,FDR-Z002-03,0
REC-00183,2026-04-11 00:48:00,Z003,Whitefield,12.9698,77.75,high,0,0,59.21,44.801,75.66,YELLOW,DC_50kW,50,EV-XXXX-8763,40,86,80,2403.6,12.71,7.88,2,Time_Shift_Incentive,0,,,38.95,FDR-Z003-02,0
REC-00184,2026-04-06 01:14:00,Z004,Electronic City,12.8399,77.677,high,0,1,50.31,45.26,89.96,ORANGE,DC_50kW,50,EV-XXXX-2757,28,79,80,1700.5,12.46,7.73,3,Spatial_Redirect,0,,,47.28,FDR-Z004-01,0
REC-00185,2026-04-01 16:47:00,Z005,Indiranagar,12.9784,77.6408,high,0,16,59.92,46.161,77.04,YELLOW,AC_22kW,22,EV-XXXX-6258,40,99,80,5786.3,12.11,7.51,2,Time_Shift_Incentive,0,,,21.29,FDR-Z005-03,0
REC-00186,2026-04-22 17:25:00,Z006,Marathahalli,12.9591,77.6974,medium,1,17,42.44,40.742,96.0,RED,AC_22kW,22,EV-XXXX-9711,30,71,71,4954.5,11.07,6.86,4,Infra_Trigger,1,12.9582,77.7061,15.38,FDR-Z006-01,0
REC-00187,2026-04-17 19:23:00,Z007,BTM Layout,12.9166,77.6101,medium,1,19,42.83,42.83,100.0,RED,AC_22kW,22,EV-XXXX-9148,42,79,79,4127.2,11.28,6.99,4,Infra_Trigger,1,12.9095,77.624,19.61,FDR-Z007-03,0
REC-00188,2026-04-27 02:43:00,Z008,JP Nagar,12.9077,77.586,medium,0,2,31.78,25.011,78.7,YELLOW,DC_150kW,150,EV-XXXX-4824,46,94,80,767.6,12.72,7.89,2,Time_Shift_Incentive,0,,,95.44,FDR-Z008-02,0
REC-00189,2026-04-17 06:26:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,6,39.33,28.755,73.11,YELLOW,AC_22kW,22,EV-XXXX-9345,15,87,80,8433.2,13.71,8.5,2,Time_Shift_Incentive,0,,,14.1,FDR-Z009-02,0
REC-00190,2026-04-09 08:04:00,Z010,Sarjapur,12.8711,77.7055,medium,1,8,32.63,32.286,98.94,RED,AC_22kW,22,EV-XXXX-7242,25,93,93,6710.1,11.64,7.22,4,Infra_Trigger,1,12.8847,77.6913,16.98,FDR-Z010-03,0
REC-00191,2026-04-08 04:20:00,Z011,Yelahanka,13.1007,77.5963,low,0,4,28.33,15.013,52.99,GREEN,AC_7kW,7,EV-XXXX-5570,33,85,60,18700.2,10.74,6.66,1,SoC_Cap_60,0,,,6.83,FDR-Z011-01,0
REC-00192,2026-04-15 23:26:00,Z012,Hebbal,13.0358,77.597,low,0,23,25.4,15.578,61.33,GREEN,AC_7kW,7,EV-XXXX-1278,37,90,60,13597.6,13.76,8.53,1,SoC_Cap_60,0,,,5.3,FDR-Z012-01,0
REC-00193,2026-04-25 21:05:00,Z013,Rajajinagar,12.9974,77.556,low,1,21,18.39,12.905,70.18,YELLOW,AC_7kW,7,EV-XXXX-4109,36,84,80,11525.6,13.06,8.1,2,Time_Shift_Incentive,0,,,5.99,FDR-Z013-01,0
REC-00194,2026-04-23 17:29:00,Z014,Malleswaram,13.0035,77.568,low,1,17,27.25,18.914,69.41,GREEN,DC_150kW,150,EV-XXXX-6141,50,76,60,297.8,11.88,7.37,1,SoC_Cap_60,0,,,125.44,FDR-Z014-01,0
REC-00195,2026-04-23 09:09:00,Z015,Jayanagar,12.925,77.5938,medium,1,9,34.04,31.857,93.59,ORANGE,AC_22kW,22,EV-XXXX-1152,31,73,80,5032.4,10.95,6.79,3,Spatial_Redirect,0,,,18.13,FDR-Z015-01,0
REC-00196,2026-04-25 18:35:00,Z001,HSR Layout,12.9116,77.6389,high,1,18,59.59,57.37,96.27,RED,DC_50kW,50,EV-XXXX-2661,37,95,95,2735.9,11.71,7.26,4,Infra_Trigger,1,12.8928,77.621,32.84,FDR-Z001-02,0
REC-00197,2026-04-20 20:02:00,Z002,Koramangala,12.9352,77.6245,high,1,20,46.78,46.78,100.0,RED,AC_22kW,22,EV-XXXX-2151,40,84,84,4156.8,13.67,8.48,4,Infra_Trigger,1,12.9158,77.6358,14.29,FDR-Z002-02,0
REC-00198,2026-04-14 01:54:00,Z003,Whitefield,12.9698,77.75,high,0,1,48.52,43.767,90.2,ORANGE,AC_7kW,7,EV-XXXX-1389,15,74,80,19767.1,10.91,6.76,3,Spatial_Redirect,0,,,6.89,FDR-Z003-02,0
REC-00199,2026-04-12 15:58:00,Z004,Electronic City,12.8399,77.677,high,0,15,58.19,46.663,80.19,YELLOW,DC_50kW,50,EV-XXXX-9566,51,77,80,912.9,12.5,7.75,2,Time_Shift_Incentive,0,,,46.66,FDR-Z004-03,0
REC-00200,2026-04-20 15:07:00,Z005,Indiranagar,12.9784,77.6408,high,0,15,45.78,36.249,79.18,YELLOW,AC_22kW,22,EV-XXXX-7989,47,74,80,2900.3,12.62,7.82,2,Time_Shift_Incentive,0,,,15.37,FDR-Z005-01,0
